CS4493,36,2668.00,74.110000,40.00,105.00,2011-07-03,2014-12-10,1256,0
CS8100,26,1138.00,43.770000,15.00,74.00,2011-08-20,2014-11-10,1178,0
CS8845,42,1966.00,46.810000,15.00,77.00,2011-11-27,2015-01-02,1132,1
CS5201,40,2686.00,67.150000,38.00,103.00,2011-05-26,2015-02-14,1360,0
CS2293,44,3026.00,68.770000,37.00,105.00,2011-07-19,2015-01-30,1291,0
CS3102,28,2062.00,73.640000,38.00,94.00,2011-05-24,2014-11-21,1277,0
CS2847,42,2986.00,71.100000,35.00,104.00,2011-05-26,2014-12-10,1294,0
CS5890,32,2250.00,70.310000,40.00,101.00,2011-07-06,2015-01-14,1288,0
CS1372,38,2824.00,74.320000,45.00,100.00,2011-06-24,2014-06-11,1083,1
CS6090,42,3158.00,75.190000,35.00,103.00,2011-07-09,2015-03-16,1346,0
CS2618,36,2610.00,72.500000,35.00,103.00,2011-07-11,2014-08-28,1144,0
CS5411,48,3448.00,71.830000,36.00,100.00,2011-07-17,2014-11-22,1224,0
CS3744,44,3308.00,75.180000,37.00,103.00,2011-05-28,2015-03-12,1384,1
CS4578,36,2382.00,66.170000,35.00,98.00,2011-06-18,2015-01-16,1308,1
CS7802,40,1710.00,42.750000,11.00,79.00,2011-12-11,2015-02-24,1171,0
CS7468,38,1458.00,38.370000,16.00,72.00,2011-08-11,2015-03-07,1304,0
CS5449,44,3240.00,73.640000,36.00,104.00,2011-05-23,2015-01-07,1325,0
CS8889,24,1092.00,45.500000,12.00,75.00,2011-08-26,2014-05-21,999,0
CS8045,30,1442.00,48.070000,17.00,76.00,2011-06-19,2014-11-14,1244,0
CS2074,34,2482.00,73.000000,40.00,99.00,2011-08-04,2015-03-15,1319,0
CS5670,44,3622.00,82.320000,37.00,102.00,2011-06-07,2015-02-11,1345,0
CS5468,46,3368.00,73.220000,36.00,104.00,2011-06-26,2015-01-20,1304,0
CS2810,30,2164.00,72.130000,38.00,105.00,2011-08-19,2014-12-17,1216,0
CS1360,36,2564.00,71.220000,38.00,104.00,2011-05-28,2015-02-02,1346,0
CS7715,24,1180.00,49.170000,29.00,79.00,2011-07-06,2015-01-28,1302,0
CS2353,32,2228.00,69.630000,44.00,104.00,2011-07-12,2014-11-24,1231,0
CS4775,40,2588.00,64.700000,40.00,105.00,2011-05-26,2015-02-15,1361,0
CS5751,34,2594.00,76.290000,37.00,99.00,2011-09-26,2014-11-09,1140,0
CS8177,22,700.00,31.820000,11.00,79.00,2011-10-11,2015-01-30,1207,0
CS1890,46,3182.00,69.170000,37.00,104.00,2011-09-15,2015-03-03,1265,0
CS3796,38,2624.00,69.050000,37.00,102.00,2011-07-09,2015-02-10,1312,0
CS1301,38,2500.00,65.790000,35.00,97.00,2011-06-01,2015-02-19,1359,0
CS3388,44,2674.00,60.770000,35.00,103.00,2011-09-16,2015-02-15,1248,0
CS2970,42,2992.00,71.240000,36.00,103.00,2011-06-01,2015-03-07,1375,0
CS2597,42,2948.00,70.190000,35.00,105.00,2011-08-20,2015-01-10,1239,0
CS7605,42,1938.00,46.140000,12.00,78.00,2011-08-12,2015-02-28,1296,0
CS7665,20,884.00,44.200000,19.00,73.00,2011-05-31,2014-10-12,1230,0
CS4677,38,2552.00,67.160000,41.00,105.00,2011-05-28,2015-02-02,1346,0
CS5577,40,2918.00,72.950000,43.00,99.00,2011-07-12,2015-01-11,1279,0
CS8583,18,850.00,47.220000,15.00,77.00,2011-09-05,2015-01-24,1237,0
CS7794,30,1070.00,35.670000,16.00,56.00,2011-08-11,2015-03-16,1313,0
CS1250,48,3250.00,67.710000,39.00,96.00,2011-05-16,2015-03-04,1388,0
CS7481,20,834.00,41.700000,16.00,77.00,2011-06-10,2013-12-23,927,0
CS3956,44,3330.00,75.680000,38.00,105.00,2011-05-18,2015-03-07,1389,0
CS2924,42,2918.00,69.480000,36.00,104.00,2011-06-05,2015-03-11,1375,0
CS7786,36,1562.00,43.390000,14.00,75.00,2011-10-06,2014-10-07,1097,0
CS8545,30,1442.00,48.070000,12.00,78.00,2011-08-26,2015-01-18,1241,0
CS1218,48,3374.00,70.290000,36.00,104.00,2011-06-17,2015-02-07,1331,0
CS3158,34,2458.00,72.290000,37.00,98.00,2011-08-10,2014-11-25,1203,0
CS3202,42,3130.00,74.520000,37.00,104.00,2011-05-17,2015-01-14,1338,0
CS7493,26,1260.00,48.460000,13.00,79.00,2011-11-21,2015-01-01,1137,0
CS7209,32,1710.00,53.440000,13.00,78.00,2011-06-19,2015-03-14,1364,0
CS3620,44,3036.00,69.000000,39.00,105.00,2011-07-03,2015-02-25,1333,0
CS1774,50,3512.00,70.240000,35.00,105.00,2011-07-13,2015-03-12,1338,0
CS4712,28,2086.00,74.500000,49.00,102.00,2011-11-21,2015-01-20,1156,0
CS2574,30,1980.00,66.000000,42.00,105.00,2011-11-27,2015-02-11,1172,0
CS8783,40,1698.00,42.450000,13.00,73.00,2011-06-24,2015-01-27,1313,0
CS4962,50,3548.00,70.960000,40.00,102.00,2011-10-28,2015-02-05,1196,0
CS4025,44,3224.00,73.270000,38.00,104.00,2011-12-16,2014-07-24,951,0
CS1609,40,2750.00,68.750000,41.00,94.00,2011-07-17,2014-10-30,1201,0
CS5715,34,2294.00,67.470000,35.00,101.00,2011-08-06,2015-03-05,1307,0
CS2880,40,2964.00,74.100000,44.00,105.00,2011-06-23,2014-12-27,1283,0
CS2342,34,2330.00,68.530000,43.00,94.00,2011-06-17,2015-01-14,1307,0
CS5152,24,1678.00,69.920000,36.00,102.00,2011-07-14,2014-11-04,1209,0
CS4840,28,1998.00,71.360000,40.00,103.00,2011-06-20,2015-02-27,1348,0
CS4086,44,2690.00,61.140000,36.00,100.00,2011-08-25,2014-08-24,1095,0
CS1621,52,3788.00,72.850000,38.00,98.00,2011-12-14,2015-02-23,1167,0
CS8929,36,1802.00,50.060000,10.00,79.00,2011-06-02,2015-03-16,1383,0
CS3002,44,2788.00,63.360000,37.00,96.00,2011-05-28,2015-02-01,1345,0
CS3185,26,1878.00,72.230000,45.00,105.00,2011-06-12,2014-10-14,1220,0
CS8188,22,1084.00,49.270000,11.00,79.00,2011-07-16,2015-03-15,1338,0
CS2241,42,3080.00,73.330000,36.00,104.00,2011-08-05,2015-03-14,1317,0
CS2783,58,4120.00,71.030000,38.00,101.00,2011-06-24,2015-02-12,1329,0
CS5156,32,2370.00,74.060000,48.00,103.00,2011-05-22,2014-12-10,1298,0
CS3727,50,3678.00,73.560000,40.00,105.00,2011-08-28,2014-11-29,1189,0
CS4634,22,1386.00,63.000000,35.00,104.00,2011-10-23,2015-01-07,1172,0
CS2868,40,3014.00,75.350000,35.00,105.00,2011-06-15,2015-01-27,1322,0
CS7475,22,948.00,43.090000,13.00,73.00,2011-05-24,2015-01-20,1337,0
CS4372,32,2020.00,63.130000,38.00,85.00,2011-11-17,2015-01-12,1152,0
CS4864,36,2614.00,72.610000,41.00,101.00,2011-08-29,2015-01-19,1239,0
CS8984,30,1386.00,46.200000,23.00,79.00,2011-07-07,2015-01-24,1297,0
CS2069,42,2794.00,66.520000,36.00,105.00,2011-07-26,2014-12-02,1225,0
CS8874,16,600.00,37.500000,14.00,78.00,2011-08-02,2014-09-20,1145,0
CS3494,30,2148.00,71.600000,35.00,104.00,2011-08-14,2014-12-30,1234,0
CS6085,36,2416.00,67.110000,43.00,97.00,2011-07-21,2015-03-07,1325,0
CS4306,36,2272.00,63.110000,35.00,100.00,2011-10-12,2015-03-07,1242,0
CS2962,46,3278.00,71.260000,37.00,105.00,2011-07-09,2015-03-16,1346,0
CS7632,22,1068.00,48.550000,14.00,67.00,2011-09-28,2015-02-26,1247,0
CS2669,60,3906.00,65.100000,35.00,99.00,2011-06-29,2015-01-18,1299,0
CS8263,42,1620.00,38.570000,13.00,79.00,2011-05-24,2015-02-05,1353,0
CS5257,48,3334.00,69.460000,35.00,103.00,2011-07-13,2014-10-25,1200,0
CS7695,38,1688.00,44.420000,13.00,75.00,2011-05-26,2014-11-04,1258,0
CS5741,48,3574.00,74.460000,37.00,103.00,2011-06-15,2015-03-10,1364,0
CS8320,28,1104.00,39.430000,11.00,79.00,2011-05-24,2014-12-28,1314,0
CS3420,56,3536.00,63.140000,36.00,104.00,2011-10-06,2015-03-11,1252,0
CS8455,36,1562.00,43.390000,16.00,78.00,2011-11-08,2015-02-13,1193,0
CS7409,32,1514.00,47.310000,11.00,73.00,2011-08-21,2014-12-20,1217,0
CS4901,46,2982.00,64.830000,36.00,105.00,2011-06-29,2015-01-03,1284,0
CS4827,38,2484.00,65.370000,38.00,99.00,2011-11-16,2015-02-23,1195,0
CS3169,28,2122.00,75.790000,40.00,105.00,2011-06-24,2015-01-30,1316,0
CS3235,26,1580.00,60.770000,39.00,95.00,2012-06-16,2015-01-18,946,0
CS2581,28,2150.00,76.790000,36.00,104.00,2011-08-03,2015-01-21,1267,0
CS2112,38,2688.00,70.740000,35.00,102.00,2011-06-20,2015-03-14,1363,0
CS3066,38,2546.00,67.000000,35.00,99.00,2011-09-27,2014-12-24,1184,0
CS3026,42,2818.00,67.100000,35.00,103.00,2011-07-05,2015-02-10,1316,0
CS2602,40,2968.00,74.200000,38.00,105.00,2011-05-29,2014-11-15,1266,0
CS1470,44,3298.00,74.950000,35.00,105.00,2012-02-03,2015-01-23,1085,0
CS8684,20,922.00,46.100000,13.00,79.00,2011-06-07,2014-10-23,1234,0
CS4017,34,2714.00,79.820000,52.00,104.00,2011-11-04,2015-02-21,1205,0
CS4785,32,2438.00,76.190000,53.00,99.00,2011-11-26,2015-02-19,1181,0
CS7973,16,478.00,29.880000,13.00,63.00,2012-05-03,2014-11-08,919,0
CS8875,18,710.00,39.440000,10.00,74.00,2012-02-16,2015-02-24,1104,0
CS6109,34,2142.00,63.000000,38.00,96.00,2011-06-09,2014-01-30,966,0
CS4382,42,3004.00,71.520000,40.00,105.00,2011-05-16,2015-03-02,1386,0
CS7197,24,1220.00,50.830000,20.00,68.00,2011-05-29,2014-10-06,1226,0
CS8694,32,1348.00,42.130000,11.00,74.00,2011-07-16,2014-09-14,1156,0
CS2624,54,3838.00,71.070000,39.00,104.00,2011-07-16,2015-02-07,1302,1
CS4268,60,4124.00,68.730000,39.00,104.00,2011-09-18,2015-03-15,1274,0
CS2952,50,3382.00,67.640000,35.00,97.00,2011-07-26,2015-02-01,1286,1
CS1290,40,3250.00,81.250000,35.00,105.00,2011-07-21,2014-12-10,1238,0
CS3318,38,2874.00,75.630000,40.00,105.00,2011-07-14,2014-08-27,1140,1
CS7922,24,1330.00,55.420000,33.00,79.00,2012-06-03,2015-01-24,965,0
CS3589,40,2776.00,69.400000,35.00,100.00,2011-06-28,2015-01-04,1286,0
CS1796,40,2924.00,73.100000,38.00,103.00,2011-07-05,2015-01-31,1306,0
CS1460,36,2370.00,65.830000,35.00,103.00,2011-07-11,2015-02-03,1303,0
CS4074,68,4924.00,72.410000,36.00,105.00,2011-05-29,2014-12-05,1286,0
CS3170,36,2356.00,65.440000,38.00,98.00,2011-05-23,2014-10-30,1256,0
CS4108,40,2928.00,73.200000,42.00,104.00,2011-12-04,2015-02-12,1166,1
CS7416,30,1568.00,52.270000,21.00,79.00,2011-07-07,2014-10-14,1195,0
CS8740,14,580.00,41.430000,17.00,79.00,2011-10-30,2013-12-02,764,0
CS1934,36,2524.00,70.110000,35.00,105.00,2011-06-22,2015-01-31,1319,0
CS7704,26,1018.00,39.150000,16.00,76.00,2011-10-01,2014-10-15,1110,0
CS1193,30,1906.00,63.530000,36.00,96.00,2011-07-04,2014-06-06,1068,0
CS8534,28,1278.00,45.640000,14.00,79.00,2011-10-04,2014-11-24,1147,0
CS3824,44,2840.00,64.550000,36.00,96.00,2011-08-22,2015-01-01,1228,0
CS4955,50,3598.00,71.960000,35.00,105.00,2011-10-06,2015-02-27,1240,0
CS7737,32,1498.00,46.810000,19.00,77.00,2011-08-05,2014-11-29,1212,0
CS4596,38,2766.00,72.790000,35.00,103.00,2011-09-04,2015-02-14,1259,0
CS7553,24,818.00,34.080000,12.00,60.00,2011-05-20,2014-09-10,1209,0
CS8311,24,1046.00,43.580000,13.00,76.00,2011-09-04,2014-07-30,1060,0
CS1634,30,2088.00,69.600000,36.00,103.00,2011-06-26,2015-03-02,1345,0
CS7848,22,862.00,39.180000,14.00,79.00,2011-06-24,2014-10-10,1204,0
CS8272,24,1210.00,50.420000,16.00,78.00,2011-09-09,2014-10-06,1123,0
CS1235,44,3014.00,68.500000,37.00,103.00,2011-09-28,2014-10-26,1124,1
CS2464,36,2486.00,69.060000,36.00,101.00,2011-08-08,2015-01-17,1258,0
CS8417,22,1040.00,47.270000,12.00,78.00,2011-08-19,2014-12-23,1222,0
CS3364,30,2164.00,72.130000,45.00,103.00,2011-06-01,2015-01-02,1311,1
CS7816,26,1020.00,39.230000,11.00,73.00,2011-07-31,2015-02-09,1289,0
CS5955,28,1846.00,65.930000,36.00,99.00,2011-06-19,2015-03-14,1364,0
CS7944,30,1640.00,54.670000,17.00,79.00,2012-01-27,2015-02-27,1127,0
CS3757,44,3118.00,70.860000,35.00,104.00,2011-08-25,2014-09-30,1132,0
CS7120,36,1660.00,46.110000,15.00,79.00,2011-06-23,2015-02-20,1338,0
CS7304,22,946.00,43.000000,11.00,79.00,2011-08-02,2014-12-27,1243,0
CS4280,34,2388.00,70.240000,38.00,103.00,2011-05-23,2014-12-02,1289,0
CS4987,32,2196.00,68.630000,35.00,104.00,2011-11-25,2015-02-05,1168,0
CS3076,42,3210.00,76.430000,36.00,104.00,2011-05-24,2015-02-21,1369,0
CS6111,42,3116.00,74.190000,36.00,99.00,2011-07-09,2014-05-26,1052,0
CS5945,42,3122.00,74.330000,43.00,104.00,2011-06-11,2015-03-05,1363,0
CS8097,16,756.00,47.250000,10.00,73.00,2011-05-18,2014-10-22,1253,0
CS3814,34,2456.00,72.240000,36.00,105.00,2011-05-25,2015-01-31,1347,0
CS2677,28,2050.00,73.210000,46.00,101.00,2011-08-12,2014-10-16,1161,1
CS2552,54,3654.00,67.670000,41.00,105.00,2011-07-16,2015-02-25,1320,0
CS7952,22,1062.00,48.270000,22.00,78.00,2011-08-14,2014-12-10,1214,0
CS5878,24,1644.00,68.500000,35.00,96.00,2011-07-02,2015-03-13,1350,0
CS8892,20,1066.00,53.300000,18.00,79.00,2012-03-24,2014-09-23,913,0
CS5857,26,1986.00,76.380000,55.00,98.00,2011-05-17,2015-03-05,1388,0
CS7375,26,1234.00,47.460000,16.00,78.00,2011-09-27,2014-11-09,1139,0
CS3667,38,2572.00,67.680000,36.00,104.00,2012-09-08,2015-02-17,892,0
CS4668,46,3396.00,73.830000,36.00,104.00,2011-07-21,2014-12-26,1254,0
CS8155,24,956.00,39.830000,14.00,78.00,2011-06-17,2015-01-03,1296,0
CS7823,26,1200.00,46.150000,11.00,78.00,2011-12-09,2015-02-04,1153,0
CS2093,40,2596.00,64.900000,35.00,92.00,2011-07-05,2015-01-28,1303,0
CS5264,30,2022.00,67.400000,36.00,97.00,2011-08-03,2015-03-07,1312,0
CS5812,46,3360.00,73.040000,40.00,105.00,2011-05-18,2015-03-07,1389,0
CS1764,30,2170.00,72.330000,42.00,101.00,2012-05-22,2015-02-09,993,1
CS8345,34,1678.00,49.350000,10.00,78.00,2011-05-23,2015-03-08,1385,0
CS2699,38,2560.00,67.370000,39.00,104.00,2011-07-18,2015-01-01,1263,0
CS1535,48,3808.00,79.330000,35.00,105.00,2011-07-14,2014-12-23,1258,0
CS7542,40,1656.00,41.400000,11.00,74.00,2011-06-24,2014-02-22,974,0
CS2547,38,2684.00,70.630000,36.00,99.00,2011-06-27,2015-02-20,1334,0
CS2087,30,2126.00,70.870000,38.00,105.00,2011-06-21,2015-02-23,1343,0
CS5459,32,2492.00,77.880000,45.00,99.00,2011-06-13,2014-08-08,1152,0
CS3927,52,3708.00,71.310000,35.00,103.00,2011-10-17,2014-11-15,1125,1
CS2943,38,2612.00,68.740000,44.00,100.00,2012-08-09,2015-03-06,939,0
CS4284,54,3580.00,66.300000,35.00,101.00,2011-06-23,2015-02-16,1334,0
CS4898,26,1732.00,66.620000,36.00,86.00,2011-07-12,2015-02-14,1313,0
CS7361,26,920.00,35.380000,10.00,64.00,2011-12-18,2015-02-27,1167,0
CS5773,40,2524.00,63.100000,38.00,101.00,2011-10-27,2014-11-11,1111,0
CS4605,34,2352.00,69.180000,36.00,103.00,2011-11-29,2015-01-13,1141,0
CS2718,22,1502.00,68.270000,38.00,95.00,2011-10-12,2014-11-03,1118,0
CS4294,40,2528.00,63.200000,35.00,96.00,2011-05-27,2015-01-08,1322,1
CS1304,30,1748.00,58.270000,36.00,95.00,2011-08-02,2014-12-27,1243,0
CS3498,44,2960.00,67.270000,35.00,105.00,2011-07-24,2015-03-05,1320,0
CS1875,38,2962.00,77.950000,43.00,104.00,2011-06-09,2015-02-20,1352,0
CS1320,36,2764.00,76.780000,51.00,104.00,2011-07-24,2015-03-04,1319,0
CS2647,46,3660.00,79.570000,40.00,103.00,2012-03-02,2015-03-13,1106,0
CS5471,28,1816.00,64.860000,35.00,99.00,2011-06-01,2014-09-28,1215,0
CS1677,42,2878.00,68.520000,35.00,101.00,2011-08-15,2015-01-11,1245,1
CS4137,34,2404.00,70.710000,36.00,105.00,2011-06-19,2015-02-05,1327,0
CS4996,50,3270.00,65.400000,36.00,104.00,2011-06-03,2015-02-17,1355,0
CS8864,36,1296.00,36.000000,11.00,70.00,2011-07-19,2015-01-05,1266,0
CS1403,44,3304.00,75.090000,37.00,101.00,2011-11-09,2015-02-01,1180,1
CS1151,32,2080.00,65.000000,36.00,104.00,2011-08-10,2015-02-18,1288,0
CS3716,28,1838.00,65.640000,36.00,99.00,2011-07-05,2015-02-13,1319,0
CS4837,40,2874.00,71.850000,36.00,105.00,2011-07-03,2015-03-02,1338,0
CS1265,28,2256.00,80.570000,49.00,105.00,2011-10-24,2015-01-24,1188,0
CS5147,36,2394.00,66.500000,35.00,105.00,2011-08-10,2015-02-09,1279,0
CS3788,44,2584.00,58.730000,36.00,93.00,2011-10-09,2015-01-03,1182,0
CS3259,46,3348.00,72.780000,43.00,105.00,2011-06-23,2015-01-27,1314,1
CS7174,32,1640.00,51.250000,19.00,79.00,2011-11-26,2015-02-21,1183,0
CS8913,24,1202.00,50.080000,22.00,71.00,2011-06-20,2014-08-14,1151,0
CS4071,44,3098.00,70.410000,35.00,103.00,2011-10-28,2015-01-16,1176,0
CS3012,48,3376.00,70.330000,36.00,105.00,2011-07-10,2015-02-03,1304,0
CS4723,48,3414.00,71.130000,35.00,105.00,2011-06-03,2015-03-11,1377,0
CS2300,46,3296.00,71.650000,35.00,104.00,2011-10-14,2014-12-23,1166,0
CS5644,42,2898.00,69.000000,37.00,104.00,2011-07-08,2014-11-23,1234,1
CS4405,32,2504.00,78.250000,45.00,105.00,2011-05-16,2014-03-09,1028,0
CS3684,30,2016.00,67.200000,37.00,98.00,2012-01-04,2013-11-01,667,0
CS8224,10,374.00,37.400000,17.00,71.00,2011-09-30,2014-12-21,1178,0
CS5441,40,2762.00,69.050000,36.00,96.00,2011-06-22,2015-02-04,1323,0
CS5164,36,2314.00,64.280000,35.00,91.00,2011-10-10,2015-03-01,1238,0
CS6040,30,2002.00,66.730000,36.00,103.00,2012-01-21,2015-01-26,1101,0
CS1504,26,1650.00,63.460000,40.00,99.00,2011-05-24,2015-01-31,1348,0
CS2161,36,2364.00,65.670000,35.00,104.00,2011-11-03,2015-02-17,1202,1
CS1731,34,2290.00,67.350000,36.00,105.00,2011-08-10,2015-03-02,1300,0
CS8260,22,1180.00,53.640000,22.00,79.00,2011-11-25,2014-10-13,1053,0
CS3561,56,3934.00,70.250000,37.00,105.00,2011-05-26,2015-02-04,1350,0
CS8380,14,786.00,56.140000,11.00,79.00,2011-06-23,2014-12-01,1257,0
CS5546,30,2324.00,77.470000,44.00,100.00,2011-06-04,2015-01-09,1315,0
CS2752,36,2200.00,61.110000,35.00,102.00,2011-06-26,2014-11-23,1246,0
CS2142,46,3466.00,75.350000,43.00,105.00,2011-07-12,2015-02-12,1311,0
CS3438,34,2350.00,69.120000,35.00,99.00,2011-12-05,2014-08-28,997,1
CS8218,26,1190.00,45.770000,13.00,79.00,2011-07-09,2014-11-23,1233,0
CS2466,32,2060.00,64.380000,36.00,104.00,2011-11-19,2015-02-23,1192,0
CS5695,48,3222.00,67.130000,35.00,105.00,2011-06-02,2015-02-17,1356,0
CS3874,42,2946.00,70.140000,42.00,105.00,2011-07-13,2015-03-05,1331,0
CS1927,38,2440.00,64.210000,39.00,99.00,2011-05-19,2014-11-25,1286,0
CS5057,52,4016.00,77.230000,38.00,105.00,2011-07-10,2014-12-02,1241,0
CS2499,42,3030.00,72.140000,35.00,104.00,2011-05-26,2015-03-02,1376,0
CS8211,16,640.00,40.000000,10.00,75.00,2011-05-20,2014-07-05,1142,0
CS1540,38,2398.00,63.110000,37.00,96.00,2011-06-13,2015-02-06,1334,0
CS8126,20,1066.00,53.300000,26.00,76.00,2011-08-18,2015-02-13,1275,0
CS3891,42,2804.00,66.760000,37.00,103.00,2011-06-19,2015-03-05,1355,0
CS5072,32,2170.00,67.810000,36.00,97.00,2011-07-31,2014-11-10,1198,0
CS2767,36,2646.00,73.500000,37.00,105.00,2011-07-27,2015-03-15,1327,0
CS8201,18,804.00,44.670000,27.00,74.00,2011-08-31,2014-02-05,889,0
CS2235,34,2456.00,72.240000,40.00,104.00,2011-06-05,2015-02-13,1349,0
CS5722,40,2890.00,72.250000,38.00,105.00,2011-06-11,2015-03-01,1359,0
CS2265,30,1820.00,60.670000,35.00,104.00,2011-08-11,2015-01-11,1249,0
CS5739,50,3510.00,70.200000,36.00,103.00,2011-06-30,2015-01-25,1305,0
CS4666,44,2750.00,62.500000,37.00,102.00,2011-05-23,2014-10-05,1231,1
CS5448,56,3974.00,70.960000,35.00,102.00,2011-06-03,2014-11-23,1269,0
CS4459,28,1920.00,68.570000,38.00,103.00,2012-01-14,2015-03-01,1142,0
CS2765,48,3278.00,68.290000,42.00,99.00,2011-08-29,2015-03-04,1283,0
CS1653,52,3972.00,76.380000,36.00,102.00,2011-05-28,2014-11-19,1271,1
CS7963,32,1324.00,41.380000,19.00,75.00,2011-09-23,2015-03-09,1263,0
CS2290,52,3646.00,70.120000,40.00,104.00,2011-10-28,2015-03-13,1232,0
CS5087,30,1748.00,58.270000,36.00,92.00,2011-06-26,2015-01-28,1312,0
CS3865,34,2496.00,73.410000,40.00,105.00,2011-08-29,2014-11-04,1163,0
CS8976,24,1190.00,49.580000,16.00,74.00,2011-05-21,2014-08-25,1192,0
CS7978,34,1468.00,43.180000,13.00,79.00,2011-08-06,2014-11-29,1211,0
CS3842,58,4248.00,73.240000,37.00,105.00,2011-05-22,2014-09-16,1213,0
CS3473,40,2812.00,70.300000,36.00,96.00,2011-07-09,2015-01-09,1280,1
CS1173,42,2858.00,68.050000,35.00,102.00,2011-08-13,2015-01-26,1262,1
CS8136,22,766.00,34.820000,11.00,65.00,2011-09-17,2015-01-16,1217,0
CS2863,50,3432.00,68.640000,46.00,103.00,2011-08-07,2014-11-03,1184,0
CS4788,38,2940.00,77.370000,35.00,104.00,2011-12-15,2015-01-21,1133,0
CS4824,38,2706.00,71.210000,39.00,101.00,2011-10-29,2014-10-14,1081,0
CS7569,18,956.00,53.110000,18.00,78.00,2011-09-28,2014-12-20,1179,0
CS8088,16,692.00,43.250000,11.00,69.00,2011-12-07,2014-02-10,796,0
CS3393,28,1952.00,69.710000,38.00,95.00,2011-11-03,2015-02-26,1211,0
CS4595,38,2752.00,72.420000,37.00,101.00,2011-08-20,2014-11-30,1198,0
CS8119,32,1362.00,42.560000,14.00,75.00,2011-05-18,2015-01-09,1332,0
CS7469,26,1066.00,41.000000,13.00,78.00,2011-08-06,2015-03-07,1309,0
CS7406,38,1708.00,44.950000,14.00,75.00,2011-05-20,2014-09-23,1222,0
CS1803,42,3124.00,74.380000,39.00,104.00,2011-06-19,2014-11-09,1239,1
CS5583,58,4034.00,69.550000,37.00,103.00,2011-05-17,2015-03-10,1393,0
CS3160,32,2038.00,63.690000,43.00,103.00,2011-06-17,2014-11-19,1251,0
CS8452,24,1114.00,46.420000,14.00,74.00,2011-10-21,2014-06-05,958,0
CS7853,24,1118.00,46.580000,13.00,74.00,2011-12-21,2015-01-11,1117,0
CS7642,28,1146.00,40.930000,12.00,74.00,2011-09-23,2015-02-10,1236,0
CS4754,40,2846.00,71.150000,38.00,99.00,2011-06-19,2014-09-27,1196,0
CS1310,30,2206.00,73.530000,36.00,102.00,2011-11-02,2014-11-16,1110,1
CS4046,22,1576.00,71.640000,41.00,102.00,2011-08-19,2014-12-13,1212,0
CS8398,24,1072.00,44.670000,10.00,74.00,2011-06-25,2014-03-18,997,0
CS4146,48,3184.00,66.330000,36.00,103.00,2011-06-30,2015-01-30,1310,0
CS2887,50,3054.00,61.080000,35.00,104.00,2011-06-09,2015-02-10,1342,0
CS2973,38,2634.00,69.320000,39.00,105.00,2011-06-09,2014-09-11,1190,0
CS7355,28,1390.00,49.640000,12.00,76.00,2011-07-05,2014-12-31,1275,1
CS5907,54,3466.00,64.190000,35.00,96.00,2011-05-20,2015-01-13,1334,0
CS8146,26,1148.00,44.150000,12.00,69.00,2011-06-02,2014-12-30,1307,0
CS5128,54,3712.00,68.740000,35.00,101.00,2011-07-27,2014-12-15,1237,0
CS1897,42,2982.00,71.000000,37.00,104.00,2011-09-04,2015-01-02,1216,0
CS4876,46,2984.00,64.870000,35.00,90.00,2011-07-23,2014-09-29,1164,0
CS3347,38,2594.00,68.260000,38.00,103.00,2011-06-14,2014-12-21,1286,1
CS1887,38,3012.00,79.260000,37.00,105.00,2011-08-27,2015-01-12,1234,0
CS2410,26,1694.00,65.150000,35.00,103.00,2011-09-18,2014-11-03,1142,0
CS3570,46,3100.00,67.390000,36.00,95.00,2011-07-19,2015-03-15,1335,0
CS8448,36,1602.00,44.500000,13.00,77.00,2011-07-30,2015-02-19,1300,0
CS4509,36,2396.00,66.560000,35.00,104.00,2011-07-17,2014-12-09,1241,0
CS5570,52,3398.00,65.350000,35.00,102.00,2011-07-06,2014-10-19,1201,0
CS3906,36,2642.00,73.390000,36.00,103.00,2011-05-18,2014-12-13,1305,0
CS5204,42,3072.00,73.140000,40.00,104.00,2011-06-04,2015-03-04,1369,0
CS1903,50,3652.00,73.040000,38.00,105.00,2011-05-19,2015-03-10,1391,0
CS4849,50,3700.00,74.000000,35.00,105.00,2011-08-07,2015-03-09,1310,0
CS2910,46,2690.00,58.480000,37.00,96.00,2011-06-22,2015-03-05,1352,0
CS8287,22,848.00,38.550000,15.00,71.00,2011-12-15,2015-02-03,1146,0
CS3086,46,3122.00,67.870000,45.00,105.00,2011-06-10,2015-02-04,1335,1
CS8348,40,2110.00,52.750000,13.00,79.00,2011-06-26,2014-10-25,1217,0
CS7530,16,716.00,44.750000,12.00,79.00,2011-06-15,2014-07-08,1119,0
CS5129,48,3134.00,65.290000,35.00,102.00,2011-06-21,2014-12-10,1268,0
CS8883,32,1312.00,41.000000,13.00,79.00,2011-09-11,2014-09-03,1088,0
CS8747,30,1324.00,44.130000,13.00,68.00,2011-06-01,2014-12-12,1290,0
CS2851,38,2784.00,73.260000,36.00,102.00,2011-07-24,2014-09-16,1150,0
CS1196,46,3118.00,67.780000,36.00,104.00,2011-08-02,2015-03-15,1321,0
CS1892,36,2668.00,74.110000,35.00,105.00,2011-06-15,2015-01-30,1325,0
CS5210,34,2658.00,78.180000,37.00,102.00,2011-05-18,2014-10-25,1256,0
CS5988,44,3168.00,72.000000,35.00,105.00,2011-06-28,2014-10-15,1205,0
CS5994,40,3046.00,76.150000,36.00,105.00,2011-06-12,2014-12-22,1289,0
